gbifID,countryCode,locality,individualCount,decimalLatitude,decimalLongitude,depth,day,month,year
3908527357,AU,Survey Location,2.0,-19.545,116.72083,54.0,10.0,8.0,1983.0
3908527354,AU,Survey Location,1.0,-19.71416,116.78167,56.0,10.0,8.0,1983.0
3908526236,AU,Survey Location,,-20.25167,116.81833,40.0,16.0,10.0,1986.0
3908526194,AU,Survey Location,,-19.88,116.02,74.5,13.0,10.0,1986.0
3908525611,AU,Survey Location,,-19.59833,117.77584,58.5,12.0,10.0,1983.0
3908525343,AU,Survey Location,1.0,-20.32666,117.22417,27.0,7.0,8.0,1983.0
3908520065,AU,,2.0,-9.50972,136.07528,59.0,15.0,7.0,1967.0
3908519648,AU,,1.0,-19.5593,116.60195,70.0,24.0,6.0,1967.0
3908519405,AU,,1.0,-18.39291,121.36736,50.0,12.0,6.0,1967.0
3908519040,AU,Survey Location,,-19.91,115.795,73.0,12.0,10.0,1986.0
3908516654,AU,Survey Location,,-19.92083,116.98333,58.5,16.0,10.0,1983.0
3908507807,AU,,1.0,-19.52513,116.70111,69.0,28.0,6.0,1967.0
3908507475,AU,,1.0,-19.72569,116.85833,76.5,16.0,6.0,1967.0
3908506506,AU,,1.0,-19.88333,116.45945,71.5,18.0,6.0,1967.0
3908502532,AU,,1.0,-19.89319,116.50028,64.0,16.0,6.0,1967.0
3908502445,AU,,5.0,-18.34166,121.56764,43.5,12.0,6.0,1967.0
3908502437,AU,,3.0,-17.94222,121.55111,59.0,12.0,6.0,1967.0
3908494032,AU,Survey Location,,-19.98083,116.76417,58.0,10.0,6.0,1983.0
3908494013,AU,Survey Location,,-20.2025,116.60834,50.5,9.0,6.0,1983.0
3908493313,AU,Survey Location,1.0,-20.3325,117.36,25.0,26.0,1.0,1983.0
3908492735,AU,Survey Location,,-19.78583,116.53584,56.5,10.0,4.0,1983.0
3908492315,AU,Survey Location,1.0,-19.6125,116.63834,49.0,24.0,1.0,1983.0
3908488469,AU,Survey Location,1.0,-19.51833,118.67084,37.0,1.0,2.0,1983.0
3908487279,AU,Survey Location,1.0,-20.06917,116.80334,52.0,9.0,8.0,1983.0
3908486669,AU,Survey Location,,-19.75,117.08167,64.5,10.0,4.0,1983.0
3908466277,AU,Survey Location,1.0,-19.8625,116.87667,66.0,24.0,1.0,1983.0
3908466116,AU,Survey Location,,-20.25417,116.02417,46.0,20.0,11.0,1982.0
3908465620,AU,,,-19.78333,118.49167,,23.0,8.0,1982.0
3908465354,AU,Random,,-19.875,117.46667,,12.0,8.0,1982.0
3908459602,AU,,,-19.09166,117.93333,,21.0,8.0,1982.0
3908459214,AU,Survey Location,1.0,-20.645,115.98333,24.0,22.0,1.0,1983.0
3908459103,AU,Survey Location,,-20.21333,116.42583,47.0,20.0,11.0,1982.0
3908458804,AU,Survey Location,,-19.50916,118.83583,37.0,4.0,10.0,1982.0
3908458669,AU,Survey Location,,-20.29416,117.0125,34.0,27.0,9.0,1982.0
3908458578,AU,,,-19.25833,118.15,,21.0,8.0,1982.0
3908458556,AU,Random,,-19.525,118.575,,20.0,8.0,1982.0
3908458449,AU,Random,,-20.00833,116.69167,,16.0,8.0,1982.0
3908457691,AU,Survey Location,,-20.03,116.33917,54.0,29.0,9.0,1982.0
3908457542,AU,,,-19.55,118.18333,,21.0,8.0,1982.0
3908455141,AU,Survey Location,,-20.5225,116.2125,32.0,20.0,11.0,1982.0
3908455068,AU,Survey Location,,-20.0575,117.42917,43.5,17.0,11.0,1982.0
3908454987,AU,Aimed at Target,,-19.935,117.845,43.5,17.0,10.0,1982.0
3908454979,AU,Aimed at Target,,-19.99333,117.9,43.0,17.0,10.0,1982.0
3908443301,AU,,1.0,-10.88402,138.7,50.5,27.0,3.0,1970.0
3908442213,AU,,15.0,-11.2925,140.99292,40.0,22.0,9.0,1969.0
3908439185,AU,,10.0,-10.92569,140.80028,42.5,22.0,9.0,1969.0
3908436761,AU,Predetermined,3.0,-31.79416,159.348,71.0,23.0,5.0,2003.0
3908429255,AU,,,-19.825,118.03333,,10.0,8.0,1982.0
3908427271,AU,,,-19.80833,118.03333,,9.0,8.0,1982.0
3908416989,AU,,19.0,-12.91667,125.48348,84.0,29.0,11.0,1972.0
3908416780,AU,,2.0,-13.80083,123.41806,252.5,1.0,11.0,1972.0
3908409215,AU,,3.0,-19.85028,117.5425,55.5,18.0,2.0,1970.0
3908406044,AU,,15.0,-10.95083,130.60139,44.0,9.0,12.0,1968.0
3908405998,AU,,1.0,-12.92597,127.9425,100.0,27.0,11.0,1968.0
3908403990,AU,,3.0,-12.75069,127.95112,102.5,27.0,11.0,1968.0
3908402700,AU,,1.0,-22.0768,151.71667,77.5,16.0,6.0,1968.0
3908391967,AU,Survey Location,,-20.005,117.92,37.0,18.0,9.0,1988.0
3908391639,AU,Survey Location,,-20.00583,117.66167,42.0,9.0,4.0,1983.0
3908391593,AU,Survey Location,1.0,-20.52583,116.09417,30.0,22.0,1.0,1983.0
3908391359,AU,,2.0,-19.65,117.88333,52.0,26.0,3.0,1982.0
3908390949,AU,Survey Location,,-19.5,118.56334,42.0,17.0,9.0,1988.0
3908390627,AU,Survey Location,,-19.91416,117.87,39.0,7.0,4.0,1983.0
3908390430,AU,,,-19.99167,117.83333,,8.0,8.0,1982.0
3908389441,AU,Survey Location,,-19.92916,117.66417,43.0,25.0,9.0,1982.0
3908388866,AU,Survey Location,,-19.95833,118.2275,29.0,17.0,9.0,1987.0
3908388561,AU,Survey Location,1.0,-20.2175,117.1175,33.0,21.0,1.0,1983.0
3908387703,AU,Survey Location,1.0,-19.6825,118.865,28.0,2.0,8.0,1983.0
3908387546,AU,Survey Location,1.0,-20.07166,117.7375,38.5,20.0,1.0,1983.0
3908387533,AU,Survey Location,1.0,-20.04083,117.80667,40.0,20.0,1.0,1983.0
3908380625,AU,,5.0,-19.44361,117.51778,82.5,10.0,3.0,1969.0
3908380344,AU,,3.0,-12.35931,141.35945,40.0,28.0,1.0,1969.0
3908379738,AU,,5.0,-19.06666,118.30931,92.5,7.0,3.0,1969.0
3908378652,AU,,2.0,-19.52569,119.56792,45.0,6.0,3.0,1969.0
3908378565,AU,,6.0,-11.05166,130.9682,29.0,6.0,2.0,1969.0
3908378445,AU,,2.0,-11.09208,141.175,38.0,29.0,1.0,1969.0
3908378306,AU,,1.0,-14.71889,139.95847,60.0,23.0,1.0,1969.0
3908376699,AU,,5.0,-19.94263,116.79292,61.0,11.0,3.0,1969.0
3908376656,AU,,1.0,-19.77652,118.34348,40.0,8.0,3.0,1969.0
3908376419,AU,,5.0,-12.08333,141.41778,38.5,28.0,1.0,1969.0
3908372061,AU,,2.0,-10.63389,137.13403,54.5,3.0,6.0,1967.0
3908371971,AU,,2.0,-14.5518,137.32639,45.0,31.0,5.0,1967.0
3908371041,AU,,2.0,-10.53389,138.43403,54.0,2.0,6.0,1967.0
3908371006,AU,,1.0,-11.92611,139.65861,60.0,1.0,6.0,1967.0
3908370524,AU,,1.0,-13.75014,125.23542,62.0,20.0,11.0,1968.0
3908370367,AU,,3.0,-19.56777,116.85973,72.5,10.0,9.0,1971.0
3908370199,AU,,2.0,-15.05125,123.80917,62.0,9.0,6.0,1967.0
3908370113,AU,,2.0,-10.61833,131.13334,69.0,5.0,6.0,1967.0
3908370073,AU,,4.0,-10.66861,135.35987,53.0,3.0,6.0,1967.0
3908370015,AU,,2.0,-12.91722,139.47584,62.5,1.0,6.0,1967.0
3908369972,AU,,2.0,-12.53333,137.45098,49.5,30.0,5.0,1967.0
3908369554,AU,,7.0,-10.75181,137.1,55.0,9.0,3.0,1975.0
3908369121,AU,,1.0,-10.61805,132.10139,59.0,4.0,6.0,1967.0
3908368305,AU,,2.0,-23.55139,113.33361,120.0,5.0,3.0,1971.0
3908368103,AU,,2.0,-10.61889,131.75903,64.5,5.0,6.0,1967.0
3908368014,AU,,1.0,-11.55986,139.57611,59.0,2.0,6.0,1967.0
3908367993,AU,,1.0,-13.60139,138.85209,60.0,31.0,5.0,1967.0
3908367551,AU,,2.0,-10.55833,136.59167,50.0,9.0,3.0,1975.0
3908333050,AU,,1.0,-12.75,141.65,,11.0,8.0,1986.0
3903648240,KY,,,19.369112,-81.416429,,10.0,9.0,2022.0
3903597314,BM,,,32.263089,-64.794404,,1.0,9.0,2022.0
3903542593,PR,,,17.95192,-66.879755,,25.0,6.0,2011.0
3903517212,MX,,,20.385042,-87.319914,,8.0,9.0,2022.0
3903423315,ID,,,-1.241568,136.204371,,18.0,6.0,2022.0
3903403011,ID,,,-8.335425,115.657635,,18.0,9.0,2018.0
3903379562,KY,,,19.291411,-81.390008,,19.0,7.0,2022.0
3903324926,JM,,,18.434613,-77.167473,,5.0,9.0,2022.0
3903248650,AU,,,-24.110456,152.709949,,31.0,8.0,2022.0
3903146854,VG,,,18.420695,-64.639968,,4.0,8.0,2013.0
3903131762,BQ,,,12.1834,-68.302269,,14.0,6.0,2018.0
3902917677,KY,,,19.303093,-81.384763,,30.0,7.0,2022.0
3902914435,CW,,,12.071457,-68.8538,,3.0,9.0,2022.0
3902888919,AU,,,-16.920348,145.770953,,6.0,8.0,2008.0
3902861237,AU,,,-21.816861,114.191487,,27.0,5.0,2019.0
3902825918,KY,,,19.291411,-81.390008,,16.0,7.0,2022.0
3902759988,CW,,,12.259118,-69.120021,,18.0,8.0,2022.0
3902735926,AU,,,-24.110456,152.709949,,1.0,9.0,2022.0
3902724926,KY,,,19.754067,-79.759895,,19.0,8.0,2022.0
3902676009,KY,,,19.694667,-79.88465,,29.0,12.0,2021.0
3902617135,US,,,26.782975,-80.045173,,3.0,5.0,2021.0
3902456786,JM,,,18.408022,-76.988016,,6.0,9.0,2022.0
3902416038,CU,,,20.923593,-78.987586,,10.0,8.0,2022.0
3892374992,JP,,,28.404297,129.494903,,11.0,8.0,2022.0
3889597301,US,John D. MacArthur State Park,,26.82498,-80.03761,,13.0,8.0,2022.0
3889108578,CX,,,-10.429369,105.667192,,3.0,8.0,2022.0
3889064652,MY,,,4.253618,118.633468,,25.0,7.0,2022.0
3888999981,CO,,,9.686579,-75.889157,,16.0,12.0,2020.0
3888964630,GU,,,13.325735,144.640437,,16.0,7.0,2022.0
3888856880,MQ,,,14.542054,-61.038869,,27.0,10.0,2020.0
3888756808,PH,,,13.708571,120.87348,,31.0,12.0,2019.0
3886207301,US,"Atlantic Ocean, Florida Keys, Molasses Reef",,25.00965,-80.37452,,3.0,8.0,2022.0
3886206301,US,"Banana Patch, Key Largo, FL",,25.11008,-80.30702,,4.0,8.0,2022.0
3886204301,US,"Atlantic Ocean, Florida Keys, Looe Key Reef",,24.552183,-81.383633,,14.0,7.0,2022.0
3886198301,US,"Atlantic Ocean, Florida Keys, Key Largo, Elbow Reef at Mikes Wreck (near City of Washington Wreck)",,25.146,-80.255833,,16.0,7.0,2022.0
3881856371,MX,,,20.498285,-86.962436,,29.0,7.0,2022.0
3881807444,US,,,33.558205,-79.031233,,18.0,6.0,2022.0
3881786832,MX,,,21.14546,-86.784095,,1.0,8.0,2022.0
3881455962,CW,,,12.094825,-68.911888,,28.0,7.0,2022.0
3881445624,AU,,,-16.802277,145.717272,,4.0,11.0,2011.0
3881347431,GU,,,13.478104,144.718519,,25.0,6.0,2022.0
3881337516,AU,,,-16.061987,146.68845,,7.0,7.0,2022.0
3875788304,US,"Atlantic Ocean, Florida Keys, Labyrinth (dive site)",,24.467,-80.68772,,23.0,7.0,2022.0
3874014563,MQ,,,14.780763,-61.209488,,20.0,5.0,2022.0
3873844939,AU,,,-14.657265,145.45137,,9.0,6.0,2022.0
3873730080,AU,,,-17.601365,146.120991,,22.0,7.0,2022.0
3873615378,TW,,,21.93595,120.753704,,8.0,8.0,2020.0
3873531424,TW,,,22.345536,120.389228,,12.0,12.0,2020.0
3873448382,TW,,,22.680581,121.500873,,27.0,6.0,2020.0
3873358578,TW,,,21.931053,120.745311,,23.0,4.0,2022.0
3873202399,DO,,,18.438129,-69.681653,,17.0,4.0,2021.0
3873091341,PR,,,18.491328,-66.641744,,26.0,6.0,2022.0
3873071121,JM,,,18.524559,-77.833587,,19.0,7.0,2022.0
3873050282,FJ,,,-17.930341,177.349611,,10.0,7.0,2022.0
3873020362,TW,,,25.110173,121.924408,,21.0,6.0,2012.0
3873018106,NC,,,-22.303253,166.434087,,10.0,7.0,2022.0
3872961120,JM,,,18.43358,-77.16748,,7.0,7.0,2022.0
3872913701,AU,,,-15.50173,145.78789,,9.0,6.0,2022.0
3860778747,FJ,,,-16.809821,179.381026,,20.0,6.0,2022.0
3860764225,PH,,,13.526709,120.977193,,16.0,11.0,2009.0
3860711489,PA,,,9.215322,-81.932495,,12.0,5.0,2022.0
3860633019,FJ,,,-17.059577,179.094898,,9.0,6.0,2022.0
3860517426,AU,,,-33.916392,151.264265,,26.0,1.0,2022.0
3860454252,AU,,,-19.237631,146.805024,,3.0,6.0,2022.0
3860404956,AU,,,-17.206884,146.074226,,19.0,10.0,2021.0
3860341267,GU,,,13.475467,144.715418,,25.0,6.0,2022.0
3860283496,PA,,,9.332585,-82.199659,,4.0,5.0,2022.0
3860214496,MX,,,20.375113,-87.035291,,23.0,6.0,2022.0
3860151429,AU,,,-19.143822,146.872079,,5.0,6.0,2022.0
3859982571,MX,,,20.375113,-87.035291,,21.0,6.0,2022.0
3859901956,US,,,26.705621,-80.03643,,10.0,4.0,2022.0
3859755985,ID,,,-8.274202,115.593037,,16.0,10.0,2011.0
3859747787,AU,,,-31.688217,115.634774,,27.0,5.0,2022.0
3859610226,PH,,,11.142772,119.318648,,3.0,6.0,2022.0
3859526173,AU,,,-19.237793,146.805539,,3.0,6.0,2022.0
3859483283,AU,,,-33.799765,151.293188,,4.0,6.0,2022.0
3859479907,MQ,,,14.490668,-61.081656,,13.0,5.0,2022.0
3859401011,AU,,,-19.251612,146.822799,,22.0,5.0,2022.0
3859396001,AU,,,-18.552812,147.193533,,1.0,6.0,2022.0
3859388955,BZ,,,16.743234,-87.79949,,9.0,3.0,2022.0
3859381178,AU,,,-19.239171,146.806054,,3.0,6.0,2022.0
3859323437,MX,,,21.025,-97.202402,,1.0,1.0,2018.0
3859317457,US,,,24.715392,-81.092181,,7.0,2.0,2020.0
3859290914,AU,,,-13.916667,146.633333,,13.0,8.0,2003.0
3859267874,ID,,,-8.815209,115.229275,,24.0,12.0,2021.0
3859123053,HK,,,22.18621,114.249452,,22.0,4.0,2022.0
3859100323,LC,,,13.831038,-61.071324,,13.0,6.0,2022.0
3859093598,TL,,,-8.427346,127.325355,,24.0,5.0,2017.0
3859021247,AU,,,-32.103615,115.75824,,25.0,2.0,2022.0
3858960951,MX,,,18.715715,-87.708025,,6.0,8.0,2009.0
3858943543,CU,,,21.732647,-80.010131,,23.0,6.0,2022.0
3858926511,PA,,,9.109183,-81.556403,,11.0,5.0,2022.0
3858876433,AU,,,-14.87549,145.6895,,8.0,6.0,2022.0
3858789178,AU,,,-19.237874,146.806225,,3.0,6.0,2022.0
3858773150,ID,,,-8.240037,115.567497,,2.0,6.0,2022.0
3858729521,TL,,,-8.195423,125.563799,,6.0,5.0,2017.0
3858710010,CU,,,21.819681,-84.494031,,24.0,4.0,2018.0
3858658558,GU,,,13.478968,144.718008,,25.0,6.0,2022.0
3858643200,AU,,,-19.239009,146.806225,,3.0,6.0,2022.0
3858643199,AU,,,-19.237631,146.805539,,3.0,6.0,2022.0
3858639421,LC,,,13.865185,-61.079285,,10.0,6.0,2022.0
3858516878,US,,,34.669063,-76.684695,,7.0,6.0,2022.0
3858511888,AU,,,-18.549795,147.194335,,1.0,6.0,2022.0
3858379188,AU,,,-19.237712,146.805195,,3.0,6.0,2022.0
3858375514,AU,,,-33.992012,151.228971,,29.0,5.0,2022.0
3858357957,ID,,,-8.274202,115.593037,,16.0,10.0,2011.0
3858247848,ID,,,-3.713854,128.118646,,15.0,3.0,2017.0
3858211950,GU,,,13.475272,144.704345,,8.0,4.0,2022.0
3848568906,GP,,,16.15125,-61.78069,,25.0,5.0,2016.0
3848563265,GP,,,15.95464,-61.71245,,9.0,5.0,2016.0
3848558012,GP,,,15.98434,-61.72056,,11.0,4.0,2016.0
3847053805,BL,,,17.90436,-62.8319,,,,
3847035168,GP,,,16.19759,-61.53977,,,,
3847019489,MF,,,18.03505,-63.20893,,,,
3846986636,MQ,,,14.65485,-61.01929,,,,
3842296447,GP,,,16.14149,-61.73741,,,,2017.0
3842291449,GP,,,16.14149,-61.73741,,,,2017.0
3842289449,GP,,,16.14149,-61.73741,,,,2017.0
3842284447,GP,,,16.14149,-61.73741,,,,2017.0
3830427712,PF,,,-9.36914,-139.5792,,,,
3830427224,PF,,,-24.53049,-148.3326,,,,
3830427135,PF,,,-16.70107,-151.50915,,,,
3828392416,MV,Hurolhi Corner,,3.55287,72.7089,13.11,21.0,10.0,2021.0
3828392345,MV,Sun Island's House Reef,,3.48849,72.8013,7.96,18.0,10.0,2021.0
3823143109,BQ,Bonaire,1.0,12.165636,-68.287291,,5.0,5.0,2022.0
3819850301,US,"Atlantic Ocean, Florida Keys, off Big Pine key, patch reef",,24.5843,-81.25808,,24.0,6.0,2022.0
3819849301,US,Tarpon Basin,,25.12329,-80.42892,,14.0,6.0,2022.0
3819843301,US,"Atlantic Ocean, Florida Keys, Molasses Reef, Spanish Anchor",,25.00965,-80.37452,,16.0,6.0,2022.0
3819842301,US,"Atlantic Ocean, Florida Keys, Molasses Reef, Spanish Anchor",,25.00965,-80.37452,,18.0,6.0,2022.0
3818341603,PR,"Lajas, La Parguera Natural Reserve, Shelf Edge",,17.89,-67.01,,30.0,1.0,2014.0
3818336379,PR,"Lajas, La Parguera Natural Reserve, Shelf Edge",,17.89,-67.01,,30.0,1.0,2014.0
3818321325,PR,"Lajas, La Parguera Natural Reserve, Shelf Edge",,17.89,-67.01,,30.0,1.0,2014.0
3817886336,PR,"Lajas, La Parguera Natural Reserve, Shelf Edge",,17.89,-67.01,,30.0,1.0,2014.0
3817881404,PR,"Lajas, La Parguera Natural Reserve, Shelf Edge",,17.89,-67.01,,30.0,1.0,2014.0
3817880399,PR,"Lajas, La Parguera Natural Reserve, Shelf Edge",,17.89,-67.01,,30.0,1.0,2014.0
3817877628,PR,"Lajas, La Parguera Natural Reserve, Shelf Edge",,17.89,-67.01,,30.0,1.0,2014.0
3817876435,PR,"Lajas, La Parguera Natural Reserve, Shelf Edge",,17.89,-67.01,,30.0,1.0,2014.0
3817875517,PR,"Lajas, La Parguera Natural Reserve, Shelf Edge",,17.89,-67.01,,30.0,1.0,2014.0
3817874499,PR,"Lajas, La Parguera Natural Reserve, Shelf Edge",,17.89,-67.01,,30.0,1.0,2014.0
3816473301,US,"Atlantic Ocean, Florida Keys, French Reef, Sand Bottom Cave",,25.03411,-80.34852,,18.0,1.0,2022.0
3816472301,US,"Atlantic Ocean, Florida Keys, Molasses Reef, Fire Coral Cave",,25.00802,-80.37753,,18.0,3.0,2022.0
3816471301,US,"Atlantic Ocean, Florida Keys, Molasses Reef, Hole in the Wall",,25.00965,-80.3746,,23.0,1.0,2022.0
3816470301,US,"Atlantic Ocean, Florida Keys, Molasses Reef, Rene's Ledge",,25.01022,-80.37264,,17.0,3.0,2022.0
3816469301,US,"Eagle Ray Alley, dive site off Key Largo, Atlantic Ocean",,25.00976,-80.37397,,10.0,3.0,2022.0
3816468301,US,"Winch Hole, dive site off Key Largo, Atlantic Ocean",,25.02567,-80.37714,,17.0,1.0,2022.0
3816467302,US,"Atlantic Ocean, Florida Keys, Molasses Reef, North Star",,25.01029,-80.3733,,17.0,3.0,2022.0
3816466301,US,"Atlantic Ocean, Florida Keys, Molasses Reef, Rene's Ledge",,25.01022,-80.37264,,10.0,3.0,2022.0
3816465301,US,"Atlantic Ocean, Florida Keys, French Reef, Sand Bottom Cave",,25.03411,-80.34852,,15.0,1.0,2022.0
3816464302,US,"Pickles Reef, dive site off Tavernier, Atlantic Ocean",,24.98685,-80.41471,,28.0,2.0,2022.0
3816464301,US,"Atlantic Ocean, Florida Keys, Christmas Tree Cave",,25.04945,-80.34631,,11.0,5.0,2022.0
3816463301,US,"Atlantic Ocean, Florida Keys, French Reef, Woody's Ledge",,25.0377,-80.3504,,13.0,2.0,2022.0
3816462301,US,"Spanish Anchor, Dive Site off Key Largo",,25.01548,-80.3785,,12.0,5.0,2022.0
3816461301,US,"Atlantic Ocean, Florida Keys, French Reef, Turtle Ledge",,25.0377,-80.3504,,8.0,5.0,2022.0
3816460302,US,"Atlantic Ocean, Florida Keys, Marathon, Sombrero Reef",,24.625333,-81.112167,,2.0,6.0,2022.0
3816460301,US,"French Twist, dive site off Key Largo, Atlantic Ocean",,25.03428,-80.34822,,11.0,5.0,2022.0
3816459301,US,"Atlantic Ocean, Florida Keys, Molasses Reef, Winch Hole",,25.02567,-80.37714,,21.0,2.0,2022.0
3816458301,US,"Atlantic Ocean, Florida Keys, Christmas Tree Cave",,25.04945,-80.34631,,5.0,5.0,2022.0
3816457301,US,"Five Caves, dive site off Key Largo, Atlantic Ocean",,25.03421,-80.34825,,26.0,2.0,2022.0
3816456301,US,"Atlantic Ocean, Florida Keys, Molasses Reef, Eagle Ray Alley",,25.00976,-80.37397,,21.0,2.0,2022.0
3816455301,US,"Christmas Tree Cave, Dive Site off Key Largo, Atlantic Ocean",,25.04945,-80.34631,,25.0,2.0,2022.0
3812886849,TO,Lotuma,1.0,-18.664483,-174.0078,5.0,24.0,7.0,2016.0
3812883670,TO,Nuku,1.0,-21.075596,-175.043427,5.0,3.0,10.0,2018.0
3812870844,TO,Kolonga,1.0,-21.118898,-175.082472,4.0,9.0,10.0,2018.0
3812869420,TO,Tokatoka,1.0,-21.044035,-175.292405,6.0,6.0,11.0,2018.0
3812856608,TO,Matafonua,1.0,-19.729008,-174.293499,3.0,9.0,7.0,2018.0
3812850139,TO,Atata,1.0,-21.050587,-175.265363,5.0,5.0,11.0,2018.0
3812841442,TO,Taunga,1.0,-18.74319,-174.01714,9.1,3.0,6.0,2017.0
3812823738,TO,Haano,1.0,-19.659357,-174.301353,7.0,6.0,7.0,2018.0
3812812532,TO,Tu'anuku,2.0,-18.671083,-174.04205,6.0,22.0,9.0,2017.0
3808696505,AS,Pago Pago,1.0,-14.266667,-170.683333,,3.0,1.0,1938.0
3808688564,LK,Colombo,1.0,6.935352,79.868721,,,,
3807680301,US,"Atlantic Ocean, Florida Keys, Molasses Reef, Winch Hole",,25.02567,-80.37714,,3.0,3.0,2022.0
3807679301,US,"Logans Run, Atlantic Ocean",,29.00902,-80.37352,,10.0,6.0,2022.0
3807678302,US,"Atlantic Ocean, Florida Keys, Molasses Reef, Eagle Ray Alley",,25.00976,-80.37397,,8.0,2.0,2022.0
3807678301,US,"Gulf of Mexico, Florida, Santa Rosa Beach, Seahorse Reef",,30.35635,-86.27777,,9.0,6.0,2022.0
3807677302,US,"Atlantic Ocean, Florida Keys, Elbow Reef",,25.1407,-80.2565,,10.0,1.0,2022.0
3807676303,US,"Atlantic Ocean, Florida Keys",,25.01029,-80.3733,,10.0,3.0,2022.0
3807675302,US,"Atlantic Ocean, Florida Keys, Molasses Reef, Permit Ledge",,25.00758,-80.37777,,1.0,1.0,2022.0
3807673301,US,"Atlantic Ocean, Florida Keys, Molasses Reef, North Star",,25.01029,-80.3733,,14.0,4.0,2022.0
3807672301,US,"Atlantic Ocean, Florida Keys, Molasses Reef, Eagle Ray Alley",,25.00976,-80.37397,,31.0,1.0,2022.0
3807671301,US,"Atlantic Ocean, Florida Keys, French Reef, Woody's Ledge",,25.0377,-80.3504,,23.0,1.0,2022.0
3807669301,US,"Atlantic Ocean, Florida Keys, Molasses Reef, North Star",,25.01029,-80.3733,,8.0,2.0,2022.0
3807668301,US,"Atlantic Ocean, Florida Keys, Molasses Reef, Winch Hole",,25.02567,-80.37714,,29.0,3.0,2022.0
3807667301,US,"Atlantic Ocean, Florida Keys, Minnow Cave",,25.13162,-80.29278,,18.0,4.0,2022.0
3807666301,US,"Atlantic Ocean, Florida Keys, Christmas Tree Cave",,25.04945,-80.34631,,17.0,3.0,2022.0
3807665302,US,"Atlantic Ocean, Florida Keys, Molasses Reef, Winch Hole",,25.02567,-80.37714,,29.0,3.0,2022.0
3804039302,US,Sailfish Marina,,26.7775,-80.03965,,6.0,6.0,2022.0
3802812023,US,,,24.403138,-81.933132,,23.0,5.0,2022.0
3802713994,BL,,,17.972954,-62.926661,,13.0,6.0,2021.0
3802699110,PH,,,13.704269,120.878183,,28.0,12.0,2019.0
3802467328,US,,,24.588343,-81.985305,,23.0,5.0,2022.0
3802368062,AW,,,12.572267,-70.063076,,19.0,5.0,2022.0
3802288616,AU,,,-19.239206,146.804847,,22.0,5.0,2022.0
3798449301,US,Looe Key,,24.54629,-81.40605,,18.0,5.0,2022.0
3785667941,VI,Lang Bank Red Hind FSA,,17.82427,-64.44963,33.0,,10.0,2019.0
3785667903,VI,Lang Bank Red Hind FSA,,17.82427,-64.44963,33.0,,10.0,2016.0
3785667717,VI,Lang Bank Red Hind FSA,,17.82427,-64.44963,33.0,,9.0,2014.0
3785667329,VI,Grammanik Tiger FSA,,18.18885,-64.95659,38.0,,10.0,2019.0
3785667305,VI,Grammanik Tiger FSA,,18.18885,-64.95659,38.0,,12.0,2018.0
3785666852,VI,Seahorse Cottage Shoal,,18.29467,-64.8675,20.0,,11.0,2012.0
3785666398,VI,Buck Island STX Deep,,17.80659,-64.59935,33.0,,11.0,2018.0
3785665834,VI,Seahorse Cottage Shoal,,18.29467,-64.8675,20.0,,12.0,2018.0
3785664827,VI,Lang Bank Red Hind FSA,,17.82427,-64.44963,33.0,,10.0,2016.0
3785664523,VI,Buck Island STX Deep,,17.80659,-64.59935,33.0,,10.0,2019.0
3785664479,VI,Buck Island STX Deep,,17.80659,-64.59935,33.0,,11.0,2018.0
3785663431,VI,Grammanik Tiger FSA,,18.18885,-64.95659,38.0,,10.0,2013.0
3785662762,VI,Seahorse Cottage Shoal,,18.29467,-64.8675,20.0,,12.0,2018.0
3785662758,VI,Seahorse Cottage Shoal,,18.29467,-64.8675,20.0,,11.0,2018.0
3785662586,VI,Seahorse Cottage Shoal,,18.29467,-64.8675,20.0,,9.0,2016.0
3785660877,VI,Seahorse Cottage Shoal,,18.29467,-64.8675,20.0,,10.0,2014.0
3785659501,VI,Buck Island STX Deep,,17.80659,-64.59935,33.0,,10.0,2019.0
3785658533,VI,Lang Bank Red Hind FSA,,17.82427,-64.44963,33.0,,10.0,2016.0
3785658518,VI,Seahorse Cottage Shoal,,18.29467,-64.8675,20.0,,10.0,2015.0
3785658490,VI,Lang Bank Red Hind FSA,,17.82427,-64.44963,33.0,,8.0,2012.0
3785658423,VI,Seahorse Cottage Shoal,,18.29467,-64.8675,20.0,,9.0,2019.0
3785658201,VI,Grammanik Tiger FSA,,18.18885,-64.95659,38.0,,11.0,2015.0
3785657781,VI,Hind Bank East FSA,,18.20217,-65.00158,39.0,,10.0,2016.0
3785657752,VI,Hind Bank East FSA,,18.20217,-65.00158,39.0,,11.0,2015.0
3785657661,VI,Hind Bank East FSA,,18.20217,-65.00158,39.0,,10.0,2013.0
3785657659,VI,College Shoal East,,18.18568,-65.07677,30.0,,10.0,2013.0
3785657611,VI,Grammanik Tiger FSA,,18.18885,-64.95659,38.0,,9.0,2011.0
3785657145,VI,Grammanik Tiger FSA,,18.18885,-64.95659,38.0,,12.0,2018.0
3785656725,VI,Hind Bank East FSA,,18.20217,-65.00158,39.0,,12.0,2018.0
3785656651,VI,Grammanik Tiger FSA,,18.18885,-64.95659,38.0,,9.0,2016.0
3785656639,VI,Mutton Snapper FSA,,17.6366,-64.8624,24.0,,10.0,2016.0
3785656592,VI,Mutton Snapper FSA,,17.6366,-64.8624,24.0,,10.0,2015.0
